player_hcp_spade,player_hcp_heart,player_hcp_diamond,player_hcp_club,partner_hcp_spade,partner_hcp_heart,partner_hcp_diamond,partner_hcp_club,total_hcp,total_num_spade,total_num_heart,total_num_diamond,total_num_club,player_balance,partner_balance,total_stop_spade,total_stop_heart,total_stop_diamond,total_stop_club,vulnerability,dealer_N,dealer_E,dealer_S,dealer_W,ns_best_fit,ns_best_major_fit,bid_00,bid_01,bid_02,bid_03,bid_04,bid_05,bid_06,bid_07,bid_08,bid_09,bid_10,bid_11,bid_12,bid_13,bid_14,bid_15,bid_16,bid_17,bid_18,bid_19,bid_20,bid_21,bid_22,bid_23,bid_24,bid_25,bid_26,bid_27,bid_28,bid_29,bid_30,bid_31,bid_32,bid_33,bid_34,bid_35,bid_36,bid_37,bid_38,bid_39,bid_40,bid_41,bid_42,bid_43,bid_44,bid_45,bid_46,bid_47,bid_48,bid_49,bid_50,bid_51,bid_52,bid_53,bid_54,bid_55,bid_56,bid_57,bid_58,bid_59,bid_60,bid_61,bid_62,bid_63,bid_64,bid_65,bid_66,bid_67,bid_68,bid_69,bid_70,bid_71,source_file,room,board_number,final_contract,tricks_claimed,bidding_sequence
4,2,0,0,3,4,0,4,17,8,7,5,6,0,0,3,3,0,3,4,1,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85826.lin,open,29,1NT,8.0,PASS 1C PASS 1NT PASS PASS PASS
4,2,0,0,3,4,0,4,17,8,7,5,6,0,0,3,3,0,3,4,1,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85826.lin,closed,29,PASSOUT,,PASS 1N! PASS PASS PASS
2,3,4,1,0,0,1,3,14,5,8,7,6,0,0,2,2,3,3,1,0,1,0,0,8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85826.lin,open,30,4S,10.0,PASS PASS 1C 1H PASS PASS 1S PASS 1NT PASS 2NT PASS 3S PASS 4S PASS PASS PASS
2,3,4,1,0,0,1,3,14,5,8,7,6,0,0,2,2,3,3,1,0,1,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85826.lin,closed,30,4S,10.0,PASS PASS 1S PASS 1NT PASS 2C PASS 2S! PASS 3C PASS 4S PASS PASS PASS
6,3,0,7,0,0,0,0,16,8,6,5,7,3,0,3,2,0,3,2,0,0,1,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85826.lin,open,31,3NT,11.0,PASS 1D X XX PASS 3D PASS 3NT PASS PASS PASS
6,3,0,7,0,0,0,0,16,8,6,5,7,3,0,3,2,0,3,2,0,0,1,0,8,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85826.lin,closed,31,5D,,PASS 1D 1S 2H PASS 3D PASS 3S PASS 4D PASS 5D PASS PASS X PASS PASS PASS
0,2,0,0,3,7,3,7,22,6,6,6,8,1,0,2,3,2,3,3,0,0,0,1,8,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85826.lin,open,32,3C,8.0,PASS PASS 1S X 2D PASS 2S X PASS 3C PASS PASS PASS
0,2,0,0,3,7,3,7,22,6,6,6,8,1,0,2,3,2,3,3,0,0,0,1,8,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85826.lin,closed,32,3NT,7.0,PASS 3C PASS 3NT PASS PASS PASS
2,0,7,4,7,5,2,0,27,7,6,5,8,0,0,3,3,3,3,1,1,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85827.lin,open,1,3NT,10.0,1C PASS 1H PASS 1NT PASS 3NT PASS PASS PASS
2,0,7,4,7,5,2,0,27,7,6,5,8,0,0,3,3,3,3,1,1,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85827.lin,closed,1,3NT,,1C PASS 1H PASS 1NT PASS 3NT PASS PASS PASS
4,4,4,0,5,3,1,6,27,9,5,7,5,3,0,3,3,3,3,2,0,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85827.lin,open,2,4S,10.0,2D 2NT PASS 3H PASS 3S PASS 3NT PASS 4S PASS PASS PASS
4,4,4,0,5,3,1,6,27,9,5,7,5,3,0,3,3,3,3,2,0,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85827.lin,closed,2,4S,10.0,2D! 2NT PASS 3H X 3S PASS 3NT PASS 4S PASS PASS PASS
4,2,6,7,0,1,0,2,22,4,8,6,8,0,3,3,2,3,3,3,0,0,1,0,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85827.lin,open,3,3H,9.0,PASS PASS 1C X PASS 1S 1NT 2S 3H PASS PASS PASS
4,2,6,7,0,1,0,2,22,4,8,6,8,0,3,3,2,3,3,3,0,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85827.lin,closed,3,3H,10.0,PASS PASS 1C X PASS 1D 1NT PASS 2D! 2S 3H PASS PASS PASS
2,4,4,0,1,4,0,5,20,8,7,4,7,0,3,2,3,3,3,4,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85827.lin,open,4,3NT,8.0,PASS PASS 1D PASS 2D 2S 3NT PASS PASS PASS
2,4,4,0,1,4,0,5,20,8,7,4,7,0,3,2,3,3,3,4,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85827.lin,closed,4,3S,9.0,PASS PASS 1D PASS 1NT PASS 2D PASS PASS 2S PASS PASS 3D PASS PASS 3S PASS PASS PASS
0,3,0,1,6,0,0,2,12,7,4,6,9,0,1,3,3,0,2,2,1,0,0,0,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85827.lin,open,5,4H,13.0,PASS 3H PASS 4H PASS PASS PASS
0,3,0,1,6,0,0,2,12,7,4,6,9,0,1,3,3,0,2,2,1,0,0,0,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85827.lin,closed,5,4H,12.0,PASS 4H PASS PASS PASS
2,4,3,0,4,4,0,1,18,8,7,6,5,3,0,3,3,3,2,3,0,1,0,0,8,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85827.lin,open,6,2S,8.0,PASS PASS 1C 1S 1NT 2S PASS PASS PASS
2,4,3,0,4,4,0,1,18,8,7,6,5,3,0,3,3,3,2,3,0,1,0,0,8,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85827.lin,closed,6,3C,10.0,PASS PASS 1C 1S X 2S PASS PASS X PASS 3C PASS PASS PASS
0,0,3,3,1,0,2,3,12,5,7,7,7,3,0,2,0,3,3,4,0,0,1,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85827.lin,open,7,4S,11.0,PASS 1S PASS 1N! PASS 4S PASS PASS PASS
0,0,3,3,1,0,2,3,12,5,7,7,7,3,0,2,0,3,3,4,0,0,1,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85827.lin,closed,7,5S,12.0,PASS 1S PASS 1NT PASS 2C PASS 2D PASS 3S PASS 4D PASS 4H PASS 5H PASS 5S PASS PASS PASS
1,4,0,4,3,6,2,4,24,6,7,6,7,0,3,3,3,2,3,1,0,0,0,1,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85827.lin,open,8,1NT,8.0,PASS PASS PASS 1C PASS 1NT PASS PASS PASS
1,4,0,4,3,6,2,4,24,6,7,6,7,0,3,3,3,2,3,1,0,0,0,1,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85827.lin,closed,8,3NT,8.0,PASS PASS PASS 1C PASS 1NT PASS 2NT PASS 3NT PASS PASS PASS
4,0,2,1,1,0,1,5,14,8,3,8,7,3,0,3,0,2,3,3,1,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85828.lin,open,9,6H,12.0,PASS PASS PASS 1H PASS 2NT PASS 3D PASS 4C PASS 4NT PASS 5C PASS 6H PASS PASS PASS
4,0,2,1,1,0,1,5,14,8,3,8,7,3,0,3,0,2,3,3,1,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85828.lin,closed,9,4H,11.0,PASS PASS PASS 1H PASS 2C PASS 4H PASS PASS PASS
1,1,1,6,4,7,4,4,28,8,7,5,6,3,3,3,3,3,3,4,0,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85828.lin,open,10,4H,10.0,PASS 1C PASS 1S PASS 2H PASS 3C PASS 3S PASS 4H PASS PASS PASS
1,1,1,6,4,7,4,4,28,8,7,5,6,3,3,3,3,3,3,4,0,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85828.lin,closed,10,5S,12.0,PASS 1C PASS 1S PASS 2D! PASS 2N! PASS 3H PASS 3S PASS 4C PASS 4D PASS 4H PASS 4S PASS 4NT PASS 5D PASS 5H PASS 5S PASS PASS PASS
4,3,3,2,1,0,0,5,18,9,5,5,7,0,0,3,2,3,3,1,0,0,1,0,9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85828.lin,open,11,3H,7.0,PASS PASS 1S 2H 2S 3H PASS PASS PASS
4,3,3,2,1,0,0,5,18,9,5,5,7,0,0,3,2,3,3,1,0,0,1,0,9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85828.lin,closed,11,3H,8.0,PASS PASS 1S 2H 2S 3H PASS PASS PASS
4,2,4,0,2,5,6,0,23,7,8,6,5,0,0,3,3,3,0,2,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85828.lin,open,12,3H,9.0,1C PASS 1D X 2C X PASS 2H PASS PASS 3C PASS PASS 3H PASS PASS PASS
4,2,4,0,2,5,6,0,23,7,8,6,5,0,0,3,3,3,0,2,0,0,0,1,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85828.lin,closed,12,2H,9.0,1C PASS 1D X 2C 2H PASS PASS PASS
2,1,0,2,0,4,7,4,20,6,7,7,6,0,0,2,3,3,3,4,1,0,0,0,7,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85828.lin,open,13,2H,9.0,PASS 1C 1NT PASS 2D PASS 2H PASS PASS PASS
2,1,0,2,0,4,7,4,20,6,7,7,6,0,0,2,3,3,3,4,1,0,0,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85828.lin,closed,13,2H,,PASS 1NT X PASS 2H PASS PASS PASS
0,2,3,4,3,4,4,3,23,9,6,4,7,0,0,2,3,3,3,1,0,1,0,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85828.lin,open,14,2H,10.0,1NT PASS 2D PASS 2H PASS PASS PASS
0,2,3,4,3,4,4,3,23,9,6,4,7,0,0,2,3,3,3,1,0,1,0,0,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85828.lin,closed,14,2S,9.0,1D X PASS 2S PASS PASS PASS
6,4,0,3,1,0,6,0,20,6,7,8,5,3,3,3,3,3,3,2,0,0,1,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85828.lin,open,15,3NT,7.0,3D PASS PASS 3NT PASS PASS X PASS PASS PASS
6,4,0,3,1,0,6,0,20,6,7,8,5,3,3,3,3,3,3,2,0,0,1,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85828.lin,closed,15,3NT,,3D PASS PASS 3NT PASS PASS X PASS PASS PASS
0,3,4,0,5,0,6,1,19,7,6,9,4,0,3,3,3,3,2,3,0,0,0,1,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85828.lin,open,16,4C,11.0,2H PASS 2NT PASS 3C PASS PASS 3H 4C PASS PASS PASS
0,3,4,0,5,0,6,1,19,7,6,9,4,0,3,3,3,3,2,3,0,0,0,1,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85828.lin,closed,16,2S,5.0,2H PASS PASS 2S PASS PASS PASS
4,1,2,0,0,7,3,3,20,6,8,6,6,0,1,3,3,2,3,1,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85829.lin,open,17,3H,7.0,PASS PASS 1H 1S PASS PASS 2H 2S 3H PASS PASS PASS
4,1,2,0,0,7,3,3,20,6,8,6,6,0,1,3,3,2,3,1,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85829.lin,closed,17,3H,7.0,PASS PASS 1H 1S X PASS 2H 2S PASS PASS X PASS 3D PASS 3H PASS PASS PASS
3,7,3,6,4,3,7,0,33,7,6,6,7,0,0,3,3,3,3,2,0,1,0,0,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85829.lin,open,18,6NT,11.0,PASS 1C PASS 1S PASS 1NT PASS 4NT PASS 6NT PASS PASS PASS
3,7,3,6,4,3,7,0,33,7,6,6,7,0,0,3,3,3,3,2,0,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85829.lin,closed,18,6NT,,PASS 1C PASS 1S PASS 1NT PASS 2D! PASS 2S PASS 2NT PASS 3NT PASS 4C PASS 4D PASS 4H PASS 4NT PASS 6C PASS 6S PASS 6NT PASS PASS PASS
6,4,4,7,1,3,5,0,30,8,7,7,4,0,0,3,3,3,3,3,0,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85829.lin,open,19,4S,11.0,PASS PASS 1C PASS 1S PASS 2D PASS 2H PASS 4S PASS PASS PASS
6,4,4,7,1,3,5,0,30,8,7,7,4,0,0,3,3,3,3,3,0,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85829.lin,closed,19,4S,11.0,PASS PASS 2NT PASS 3C! PASS 3D! PASS 3H PASS 3S PASS 4S PASS PASS PASS
8,4,5,1,0,0,0,3,21,10,4,4,8,0,3,3,3,3,3,4,0,0,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85829.lin,open,20,4S,10.0,PASS 1C 1H 1S 2H 3H PASS 3S 4H 4S PASS PASS PASS
8,4,5,1,0,0,0,3,21,10,4,4,8,0,3,3,3,3,3,4,0,0,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85829.lin,closed,20,5S,10.0,PASS 1C 1H PASS 2C 2S PASS 4H PASS 4S PASS PASS 5H 5S PASS PASS PASS
3,4,4,4,0,4,0,1,20,5,10,6,5,0,1,3,3,3,3,2,1,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85829.lin,open,21,4H,10.0,1NT 3C 3H 4C 4H PASS PASS PASS
3,4,4,4,0,4,0,1,20,5,10,6,5,0,1,3,3,3,3,2,1,0,0,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85829.lin,closed,21,3C,8.0,1NT 3C PASS PASS PASS
1,3,4,2,0,1,2,3,16,7,6,6,7,3,0,2,2,3,3,3,0,1,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85829.lin,open,22,2H,7.0,1S PASS 1NT PASS 2D PASS 2H PASS PASS PASS
1,3,4,2,0,1,2,3,16,7,6,6,7,3,0,2,2,3,3,3,0,1,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85829.lin,closed,22,2H,8.0,1S PASS 1NT PASS 2D PASS 2H PASS PASS PASS
0,1,0,3,7,7,1,5,24,7,8,5,6,0,1,3,3,2,3,4,0,0,1,0,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85829.lin,open,23,2H,8.0,1C PASS 1D 2D 2H PASS P! PASS
